year,country_id,country,performer,song,place_contest,sf_num,running_final,running_sf,place_final,points_final,place_sf,points_sf,points_tele_final,points_jury_final,points_tele_sf,points_jury_sf,composers,lyricists,lyrics,youtube_url,youtube_url_studio,start
2018,bg,Bulgaria,Equinox,Bones,14,1.0,18.0,10.0,14.0,166.0,7.0,177.0,66.0,100.0,70.0,107.0,Borislav Milanov;Brandon Treyshun Campbell;Dag Lundberg;Joacim Persson,,"Love is like a black hole\nEverything is dark\nYou just gotta let go\nAnd feel it, feel it, feel it\nWe fall off the deep end\nJust to get a rush\nYou know that it's right when\nYou feel it, feel it, feel it\n\nWhat is life\nIf it's just of the earth\nOnly of the flesh and bones\nWanna thrive\nIn the dust\nOf the universe and way into unknown\n\nSo I love beyond the bones\nGoes deep inside your soul\nI love beyond the bones\n\nWanna be the fire\nEven if it burns\nOffer up my fibers\nTo feel it, feel it, it\n\nWhat is life\nIf it's just of the earth\nOnly of the flesh and bones\nWanna thrive in the dust\nOf the universe and way\nInto unknown\n\nSo I love beyond\nThe bones\nGoes deep inside your soul\n\nI love beyond the bones\nInto the unknown\nWhere no other love goes",https://youtube.com/watch?v=vC-1tdGDFQc,https://www.youtube.com/watch?v=Uvy_R3fTHQ4,00:01:00
2018,no,Norway,Alexander Rybak,That's How You Write a Song,15,2.0,7.0,1.0,15.0,144.0,1.0,266.0,84.0,60.0,133.0,133.0,Alexander Rybak,,"If you got a minute\nGet down your idea\nIt might do wonders\nMaybe disappear\nWho knows\nJust get it down and nothing can go wrong\nGo find your rhythm\nThat's how you write a song\n\nEnjoy the small things\nwith time they will get big\nGotta find your mission\nA mission to pursue\nYou know you got a talent, what ever it may be\nSo work your magic\nAnd sing along with me\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it\nThat's how you write a song\n\nSing: Shoo-bee-doo-bee dab dab \n(Shoo-bee-doo-bee dab dab)\nSha-ba-da-da hey \n(Sha-ba-da-da hey)\nSay: All day long (All day long)\nAnd that's how you write a song\nScoo-bee-doo-bee bap bap \n(Scoo-bee-doo-bee bap bap)\nBoogie boogie woogie \n(Boogie boogie woogie)\nSay: All day long (All day long)\nSee, that's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it.\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it.\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it\nThat's how you write a song\n\nStep one\nBelieve in it and sing it all day long\nStep two\nJust roll with it and that's how you write a song\nSee that`s how you write a song and\nThat's how you write a song",https://youtube.com/watch?v=N17BdRwOvBA,https://www.youtube.com/watch?v=Mvxni-WcD9A,00:01:29
2018,ie,Ireland,Ryan O'Shaughnessy,Together,16,1.0,24.0,18.0,16.0,136.0,6.0,179.0,62.0,74.0,108.0,71.0,Laura Elizabeth Hughes;Mark Caplice;Ryan O'Shaughnessy,,"We were drifting like two icebergs out on the ocean\nI was doing all I could to keep you close\nThere were troubles in the water\nYou swore it was nothing\nYou said that we would always stay afloat\n\nWhy would true love look me in the eye and lie, lie\nI thought we'd be together till we die\nI'll forever wonder why\nI thought we'd be together till we die\nI'll forever wonder why\n\nHave you been coming home so late in the evening\nIs there someone else that I should know about\nThere's a smile on your face\nThat I haven't seen\nSince we started going out\n\nHow could true love look me in the eye and lie, lie\nI thought we'd be together till we die\nI'll forever wonder why\nI thought we'd be together till we die\nI'll forever wonder why\nI'll forever wonder why\n\nYou said ""Until death do us part""\nAnd then you chose to break my heart\nRemember, right back to the start\nWe said we'd be together till we die\n\nI'll forever wonder why\nI thought we'd be together till we die\nI'll forever wonder why\nYou said we'd be together till we die\nI'll forever wonder why\nI thought we'd be together till we die\nI'll forever wonder why\n\nI'll forever wonder why",https://youtube.com/watch?v=QD1cQ2wZ1dk,https://www.youtube.com/watch?v=XAEjQXzW4Uc,00:00:30
2018,ua,Ukraine,Mélovin,Under the Ladder,17,2.0,1.0,18.0,17.0,130.0,6.0,179.0,119.0,11.0,114.0,65.0,Kostyantýn Mykoláyovych Bocharóv,Mike Ryals,"Curtains down, I'm laughing at the trial\nHelp me to unravel\nTangle of my innocence inside\nFaith's bout to be severed\n(Oh oh oh oh)\nWon't get any better\n(Oh oh oh oh)\nWalk under the ladder\nShout out just one reason what's this for\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n(Oh oh oh)\n\n(Oh oh oh oh oh oh oh oh oh, yeah)\n(Oh oh oh oh oh oh oh oh oh, yeah)\n\nDesperate thoughts, your hope calls you a liar\nFear begins to revel\nNothing but your will sets you on fire\nFire lasts forever\n(Oh oh oh oh)\nCan't get any better\n(Oh oh oh oh)\nDance under the ladder\nIf you dare, so what you're waiting for\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n(Oh oh oh)\n\n(Oh oh oh oh oh oh oh oh oh, yeah)\n(Oh oh oh oh oh oh oh oh oh, yeah)\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n\nYou can see that whatever the weather\nThat the wind's always there, always fair\n(Oh oh oh)\nAnd it has always been now or never\nThe decision has got to be made\n(Oh oh oh)\n\n(Oh oh oh oh oh oh oh oh oh, yeah)\n(Oh oh oh oh oh oh oh oh oh, yeah)",https://youtube.com/watch?v=lhOuMYtQ94M,https://www.youtube.com/watch?v=cKM8c-9rGC0,00:00:41
2018,nl,Netherlands,Waylon,Outlaw In 'Em,18,2.0,23.0,8.0,18.0,121.0,7.0,174.0,32.0,89.0,47.0,127.0,Ilya Toshinskiy;Jim Beaver;Waylon,,"Its a fine, fine line\nBetween whiskey and water into wine\nAnd it's a long way home\nWhen you're down and out and out here on your own\nIt don't matter who you are when its time to lock and load\n\nEverybody's got a little outlaw in 'em\nChrome piece hidin' in their blacked out denim\nHeartbeat beatin' to rock 'n' roll rhythm yeah\nEverybody's got a couple scarred up knuckles\nBlood on their boots and their back-off buckle\nDiamondback rattle with a quick strike venom\nEverybody's got a little outlaw in 'em\n\nWhen they knock you to the ground\nYou ain't gonna let nobody keep you down\nAnd when your back's against the wall\nThat's when you gotta learn to stand up tall\nThat rebel fight inside of you has been there all along\n\nEverybody's got a little outlaw in 'em\nChrome piece hidin' in their blacked out denim\nHeartbeat beatin' to rock 'n' roll rhythm yeah\nEverybody's got a couple scarred up knuckles\nBlood on their boots and their back-off buckle\nDiamondback rattle with a quick strike venom\nEverybody's got a little outlaw in 'em yeah\n\nEverybody's got a little outlaw in 'em\nChrome piece hidin' in their blacked out denim\nHeartbeat beatin' to rock 'n' roll rhythm yeah\nUh\nEverybody's got a little front-man swagger\nStone cold rollin' like a young mick jagger\nA new tattoo that you can't keep hidden\nEverybody's got a little outlaw in 'em yeah,\nOh\n\nI said, everybody's got a little outlaw in 'em, oh",https://youtube.com/watch?v=p7jHz5asMs8,https://www.youtube.com/watch?v=hsm98vYn4DI,00:01:07
2018,rs,Serbia,Sanja Ilić & Balkanika,Nova Deca,19,2.0,10.0,3.0,19.0,113.0,9.0,117.0,75.0,38.0,72.0,45.0,Aleksandar Ilić;Tatjana Karajanov Ilić,Danica Krstajić,"Aj, da ja danem\nI da zaštu sum te mila\nA što ne gi dadne, eh\nNa na na\n\nSvet je naš\ni vreme prestaje da žuri\nkad si sa mnom ti\n\nSvet je naš\ni s'osmehom se budim\nzato što postojiš ti\n\nSve je jasnije\nsunce sija drugačije\n\nSvet je naš\ni nova deca s' nama stvaraju bolji svet\n\nAj, da ja danem\nI da\nA što ne gi dadne, eh\nBolji svet\n\nSvet je naš\ni vreme prestaje da žuri\nkad si sa mnom ti\n\nSvet je naš\ni s'osmehom se budim\nzato što postojiš ti\n\nSve je jasnije\nsunce sija drugačije\n\nSvet je naš\ni nova deca s' nama stvaraju bolji svet\n\nNa na na na na na ne\nNa na ne, na na, ah ah\nNa na ne, na na ne\nNa na ne, na na ne\n\nSve je jasnije\nsunce sija drugačije\n\nSvet je naš\ni nova deca s' nama stvaraju bolji svet",https://youtube.com/watch?v=WRQWQShbPHU,https://www.youtube.com/watch?v=6ZSzZjVeFFk,00:00:56
2018,au,Australia,Jessica Mauboy,We Got Love,20,2.0,16.0,9.0,20.0,99.0,4.0,212.0,9.0,90.0,82.0,130.0,Anthony Egizii;David Musumeci;Jessica Mauboy,Anthony Egizii;David Musumeci,"Why\nDo we always feel that we need to try\nWhy do we believe that we need to be somebody else to feel alive\nWhy do we make\nWhy do we keep making the same mistakes\nIn believing that it won't make a difference if we try to break away\n\nI know\nI know what you must be thinking\nThat we are\nPowerless to change things\nBut don't, don't give up\nCause we got love\nCause we got love\nI won't\nThrow my hands up to surrender\nCause love\nIs stronger than fire\nSo don't, don't give up\nCause we got love\nCause we got love\n\nTime\nDon't you think it's just a waste of time\nWhen we're always fighting over material, trivial things in this life\nI don't understand why we don't get it right\nWhy do we keep going round and round\nAt the end of the day\nWe've only got ourselves to blame\n\nI know\nI know what you must be thinking\nThat we are\nPowerless to change things\nBut don't, don't give up\nCause we got love\nCause we got love\nI won't\nThrow my hands up to surrender\nCause love\nIs stronger than fire\nSo don't, don't give up\nCause we got love\nCause we got love\n\n(We got love)\n(We got love) We got love, we got love\n(We got love) We got love\n\nI know\nI know what you must be thinking\nThat we are\nPowerless to change things\nBut don't, don't give up\nCause we got love\nCause we got love\nI won't\nThrow my hands up to surrender\nCause love\nIs stronger than fire\nSo don't, don't give up\nCause we got love\nCause we got love\nCause we got love",https://youtube.com/watch?v=2BBLTY6T2Ck,https://www.youtube.com/watch?v=J4XZxbrvepw,00:00:34
2018,hu,Hungary,AWS,Viszlát Nyár,21,2.0,21.0,13.0,21.0,93.0,10.0,111.0,65.0,28.0,88.0,23.0,Áron Veress;Bence Brucker;Dániel Kökényes;Soma Schiszler,Örs Siklósi,"Játsszunk nyílt lapokkal végre:\n a hajómnak mennie kell\n és itt fog hagyni téged\n\nMajd benned él tovább a vérem\n és ha nem adod el, a szíveden a jel\nmi a földről az égig emel\n\nViszlát nyár, most már elkéstél\nmert azt hazudtad, enyém leszel\nde nem jöttél\n\nViszlát álom, köszönöm, hogy eltűntél\nMost már ideje visszakapnom\namiket elvettél\n\nMegfáradt ereimben az élet\ntudom, hogy fognál még\nde engedj el már, kérlek\n\nItt van, tépd le belőlem a részed\nés ha nem adod el, a szíveden a jel\n mi a földről az égig emel",https://youtube.com/watch?v=p6e1TmYb33w,https://www.youtube.com/watch?v=6unRU5ZHbqY,00:00:52
2018,si,Slovenia,Lea Sirk,"Hvala, ne!",22,2.0,3.0,17.0,22.0,64.0,8.0,132.0,23.0,41.0,65.0,67.0,Lea Sirk;Tomy DeClerque,Lea Sirk,"Moje ime je Lea in\nZa vas imam nov lik\nLik nasmeha in svobode\nKot najbolj virtualen trik\nEn korak do zmage\nEn korak do luči\nDo popolnosti\n\nBorim se z nasmehom do sonca\nBorim se za ljudi\nPot do resnice\nMe zaslepi\nLjubezen tista prva\nPride, da preslepi\nJaz pa si vzamem\nKar telo osvobodi\n\nNe verjemi v vse\nkar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nHvala, ne, ne!\nHvala, ne\nHvala, ne, ne\nHvala, hvala, ne\n\nMilijon ljudi je že reklo\nDa nas preveč živi\nTistih, ki so nesrečni\nIn brez luči\nEn nasmeh za srečo\nEn nasmeh za ljudi\nZa tiste, polne skrbi\n\nSvoje duše ne dam nikomur\nDržim jo za se\nPrava umetnost\nBrez-brez cene\nVsak odgovor je v meni\nNajdem ga, kadar zaspim\nKo telo je sproščeno\nPredano za vse\n\nNe verjemi v vse\nKar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nNe verjemi v vse\nKar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nHvala, ne, ne!\nHvala, ne\nHvala, ne, ne\nHvala, hvala, ne\n\nKot lutka za ljudi\nKi se skrivajo za maskami\nEnaki, popolni, a nezadovoljni\nHvala, ne, ne, ne!\n\nNe verjemi v vse\nKar ponujeno ti je\nMisli na glas in upaj\nDa skrivnost je v tem\nNe prodajaj se vsem\nTo je najbolj passé\n\nAgora não!*\nObrigado não!\n\n*Portuguese = Not now! No thanks!",https://youtube.com/watch?v=fBU0_hfST_o,https://www.youtube.com/watch?v=Xzaa22agPqA,00:00:44
2018,es,Spain,Amaia & Alfred,Tu Canción,23,,2.0,,23.0,61.0,,,18.0,43.0,,,Raúl Gómez García;Sylvia Ruth Santoro López,,"Nunca llegué a imaginar\nQue viajar a la luna sería real\nLo pones todo al revés\nCuando besas mi frente y descubro por qué\nYa no puedo inventarlo\n\nSiento que bailo por primera vez\nEres el arte que endulza la piel\nDe mi mente viajera que sigue tus pies\nSiento que bailo por primera vez junto a ti\n\nSé que en ti puedo encontrar\nEsa voz que me abriga si el tiempo va mal\nTodo es perfecto si estás\nA mi lado creando una nueva ciudad\n\nSiento que bailo por primera vez\nEres el arte que endulza la piel\nDe mi mente viajera que sigue tus pies\nSiento que bailo por primera vez\n\nYa no puedo inventarlo\nSolo quiero\nTu canción, oh, oh, oh\nOh, oh, oh, oh\n\nSiento que bailo por primera vez\nEres el arte que endulza la piel\nDe mi mente viajera que sigue tus pies\nSiento que bailo por primera vez junto a ti",https://youtube.com/watch?v=28oMEFgSoyk,https://www.youtube.com/watch?v=nO4mDiJRH6Q,00:00:40
2018,gb,United Kingdom,SuRie,Storm,24,,9.0,,24.0,48.0,,,25.0,23.0,,,Gil Lewis;Nicole Blair;Sean Hargreaves,,"Hey, hey brother\nDo you remember when we were kids with no fear?\nHey, hey sister\nDo you believe in the things we dreamt we'd discover?\n\nI still have faith\nI still believe in chasing rainbows\n\nStorms don't last forever, forever, remember\nWe can hold our hands together\nThrough this storm, through this storm\nStorms don't last forever, forever, remember\nWe can hold our hands together\nThrough this storm, through this storm\n\nHey, hey mother\nAm I making you proud or could I do better?\nHey, hey father\nThere's weight on my shoulders but it's not over\n\nI still have faith\nI still believe in chasing rainbows\n\nStorms don't last forever, forever, remember\nWe can hold our hands together\nThrough this storm, through this storm\nStorms don't last forever, forever, remember\nWe can hold our hands together\nThrough this storm, through this storm\n\nSpread your love, give all you got\nHold your head up, don't give up, no no\nHey, hey brother, don't give up\n\nStorms don't last forever, forever, remember\nWe can hold our hands together\nThrough this storm, through this storm\n\nSpread your love, give all you got\nHold your head up, don't give up, no no\nSpread your love, give all you got\nHold your head up, through this storm",https://youtube.com/watch?v=n0ydtXG-tqY,https://www.youtube.com/watch?v=K--kIdOpbJM,00:00:43
2018,fi,Finland,Saara Aalto,Monsters,25,1.0,17.0,15.0,25.0,46.0,10.0,108.0,23.0,23.0,73.0,35.0,Joy Deb;Ki Fitzgerald;Linnea Deb;Saara Aalto,,"Closed my eyes\nSo I couldn't see it\nFelt so numb\nBut now I'm ready to feel it\n\nSo tonight I'm making friends\nWith all the creatures\nThat are hiding there under my bed\n\nI ain't gonna hold on\nTo these monsters anymore\nNow I'm gonna let in all the light\nTear down the walls\nAt my worst I found my army strong\nAll the demons are gone\nYou can try and scare me now\nBut I ain't scared no more\n\nI ain't scared no more\nI ain't, I ain't\nI ain't scared no more\n\nIt's my life\nI'm ready to lead it\nI'm gonna roll the dice\nYou better believe it\n\nSo tonight I'm making friends\nWith all the creatures\nThat are hiding there under my bed\n\nI ain't gonna hold on\nTo these monsters anymore\nNow I'm gonna let in all the light\nTear down the walls\nAt my worst I found my army strong\nAll the demons are gone\nYou can try and scare me now\nBut I ain't scared no more\n\nI ain't, I ain't\nI ain't scared no more\n\nI ain't scared no more\nI ain't, I ain't scared\n\nI ain't gonna hold on\nTo these monsters anymore\nNow I'm gonna let in all the light\nTear down the walls\nAt my worst I found my army strong\nAll the demons are gone\nYou can try and scare me now\nBut I ain't scared no more\n\nI ain't, I ain't\nI ain't scared no more\nI ain't scared no more\n\nI ain't, I ain't\nI ain't scared no more",https://youtube.com/watch?v=hdjiuCUUpPc,https://www.youtube.com/watch?v=y4xlvh6qW6M,00:00:29
2018,pt,Portugal,Cláudia Pascoal,O Jardim,26,,8.0,,26.0,39.0,,,18.0,21.0,,,Isaura,,"Eu nunca te quis\nMenos do que tudo\nSempre, meu amor\nSe no céu também és feliz\nLeva-me eu cuido\nSempre, ao teu redor\n\nSão as flores o meu lugar\nAgora que não estás\nRego eu o teu jardim\nSão as flores o meu lugar\nAgora que não estás\nRego eu o teu jardim\n\nEu já prometi\nQue um dia mudo\nOu tento, ser maior\nSe do céu também és feliz\nLeva-me eu juro\nSempre, pelo teu valor\n\nSão as flores o meu lugar\nAgora que não estás\nRego eu o teu jardim\nSão as flores o meu lugar\nAgora que não estás\nRego eu o teu jardim\n\nAgora que não estás, rego eu o teu jardim\nAgora que não estás, rego eu o teu jardim\nAgora que não estás\nAgora que não estás, rego eu o teu jardim",https://youtube.com/watch?v=mHjGbADMcOI,https://www.youtube.com/watch?v=_TmsizKe0lI,00:00:47
2018,Romania,Romania,The Humans,Goodbye,27,2.0,,2.0,,,11.0,107.0,,,40.0,67.0,Alexandru Mihai Matei;Alin Neagoe,Cristina Caramarcu,"It's time\nFor me to say goodbye\nIt's fine\nI've tried a million times\nTo kiss\nThe emptiness\nAnd make her mine\n\nI should've stayed\nBut I already left a thousand times\nI've won my fights\nNobody new nothin' about\nAll alone\nTrapped in a void\nCan't see the light\nGoodbye\n\nWhy don't you see the beauty that surrounds you everywhere\nWhy can't you feel the joy in all the small things people share\nAnd all the happiness that by the way is all for free\nOpen your heart, recieve the love and stay with me\n\nPlease\nDon't be afraid\nI hear your cry\nDon't cry\n\nWe should all see the beauty of the precious gifts we have\n'Cause everyone deserves the power to go straight ahead\n\nNever give up, don't hit the floor, don't trust in all the lies\nNo matter what the odds will bring you, please don't say goodbye",https://youtube.com/watch?v=DGR4S3y7qcw,https://www.youtube.com/watch?v=nK7ggCjA98g,00:00:41
2018,Latvia,Latvia,Laura Rizzotto,Funny Girl,28,2.0,,14.0,,,12.0,106.0,,,14.0,92.0,Laura Rizzotto,,"Ain't it funny, ain't it funny\nOh, it all started as a joke\nBut now I'm falling, now I'm falling\nThe punch line is getting old\nCause I've been keeping to myself\nFor way too long\n\nAin't it funny, ain't it funny\nI made you laugh every time we spoke\nI locked my heart in hesitation\nBut somehow, you cracked the code\n\nI tore down my walls,\nAnd wrecked the ceiling\nReady to bare it all, but\n\nYou're looking at her\nShe's looking at you\nI'm falling apart\nWhat can I do\nTo make you feel that way about me too?\n\nAnd it's getting hard\nI'm not gonna lie\nTo keep in the dark what I'm feeling inside\nWhen you walk in smelling like her perfume\nWhat was I thinking?\nI'm just the funny girl to you\n\nCan you feel me, can you feel me\nLike a fire rising in the smoke?\nCan you hear me, can you hear me\nOpen up with every note?\nCause I've been playing to myself\nFor way too long\n\nOh, I tore down my walls\nAnd I wrecked the ceiling\nReady to bare it all\nWhat was I thinking?\n\nYou're looking at her\nShe's looking at you\nI'm falling apart\nWhat can I do\nTo make you feel that way about me too?\nAnd it's getting hard\nI'm not gonna lie\nTo keep in the dark what I'm feeling inside\nWhen you walk in smelling like her perfume\nWhat was I thinking?\nI'm just the funny girl to you\n\nSo tell me what you're looking for\nI promise you, I got it all\nWhat does it take to make you see I am right here?\nAnd if you ever need to cry\nI'll be the one who makes you laugh\nYeah, I'll be your funny girl\nYour funny girl\n\nYou're looking at her\nShe's looking at you\nI'm falling apart\nWhat can I do\nTo make you feel that way about me too?\nAnd it's getting hard\nI'm not gonna lie\nTo keep in the dark what I'm feeling inside\nWhen you walk in smelling like her perfume\nWhat was I thinking?\nI'm just the funny girl to you",https://youtube.com/watch?v=KGxANwWKz3U,https://www.youtube.com/watch?v=uBlZsGxeXk4,00:00:49
2018,Malta,Malta,Christabelle,Taboo,29,2.0,,12.0,,,13.0,101.0,,,8.0,93.0,Johnny Sanchez;Thomas G:son,Christabelle;Muxu,"In the silence, you'll find gold\nWhere you feel warmth, I feel so cold\nCan't get no sleep I'm up till dawn\nThese demons have broken my goal\n\nAnd I know and I know and I know that you see my life, in foreign eyes\nAnd I know and I know and I know that you hear my cry, tears tell no lie\n\nLet our guards down\nIt's time to break the taboo\nBefore we all become animals, animals\nEchoes in my head\nGotta break the taboo\nNo, we will never be criminals, criminals\nBut sticks and stones\nWon't break my soul\nGotta be your own miracle, miracle\nIt's in my bones\nGotta break the taboo\nBefore we all become animals, animals\n\nI know that I am not alone\nLet all our thoughts and ghosts unfold\nIn the darkness, I've found home\nBut what is next is still unknown\n\nAnd I know and I know and I know that you hear my cry, tears tell no lie\n\nLet our guards down\nIt's time to break the taboo\nBefore we all become animals, animals\nEchoes in my head\nGotta break the taboo\nNo, we will never be criminals, criminals\nBut sticks and stones\nWon't break my soul\nGotta be your own miracle, miracle\nIt's in my bones\nGotta break the taboo\nBefore we all become animals, animals\n\nBreak the taboo\nBreak the taboo\nBreak the taboo\n\nLet our guards down\nIt's time to break the taboo\nBefore we all become animals, animals\nEchoes in my head\nGotta break the taboo\nNo, we will never be criminals, criminals\nBut sticks and stones\nWon't break my soul\nGotta be your own miracle, miracle\nIt's in my bones\nGotta break the taboo\nBefore we all become animals, animals",https://youtube.com/watch?v=d52ViPImdls,https://www.youtube.com/watch?v=E_0ugf0eP1Q,00:01:28
2018,Azerbaijan,Azerbaijan,Aisel,X My Heart,30,1.0,,1.0,,,11.0,94.0,,,47.0,47.0,Dimitris Kontopoulos,Sandra Bjurman,"I can hear you when I wake \nI can see you when I dream \nI can feel you when I break \nAs you hold me as you beam\nEvery night you fill the sky with new revelations  \nMisty moon I'm your loon\nLet's rock the nation\n\nHeaven knows we are\nMade perfect we are\nTailored by the stars\nOnce we set our mind\nWe become divine\nTake my hand it's time\n\nI cross my heart, I tear down the firewalls\nI cross my heart, I'm stronger than cannonballs\nI'll never sto-o-o-o-op\nLuna moon me up, to the to-o-op\nAnd I'll never sto-o-o-o-op\nLuna moon me up, to the to-o-op\n\nIf you're stuck in all the noise \nLet me be your secret voice\nIf you think that you don't count \nLet me prove you different now \n\nHeaven knows we are \nMade perfect we are \nTailored by the stars \nOnce we set our mind\nWe become divine \nTake my hand it's time \n\nI cross my heart, I tear down the firewalls\nI cross my heart, I'm stronger than cannonballs\nI'll never sto-o-o-o-op\nLuna moon me up, to the to-o-op\nAnd I'll never sto-o-o-o-op\nLuna moon me up, to the to-o-op\n\nI cross my heart, I tear down the firewalls\nI cross my heart, I'm stronger than cannonballs\nI'll never sto-o-o-o-op\nLuna moon me up, to the to-o-op\nAnd I'll never sto-o-o-o-op\nLuna moon me up, to the to-o-op\n\nI cross my heart",https://youtube.com/watch?v=1CUwlpqUuvA,https://www.youtube.com/watch?v=kWomOdDGwMM,00:00:55
2018,Belgium,Belgium,Sennek,A Matter of Time,31,1.0,,4.0,,,12.0,91.0,,,20.0,71.0,Alex Callier;Maxime Tribeche;Laura Groeseneken,,Sometimes it feels like it's meant to be broken\nSometimes we long for the unspoken\nWe try to avoid every commotion\nBy showing hardly any emotion\n\nSometimes it seems we're at the wrong station\nLooking for a deadly combination\nSometimes it feels like imagination\nLooking for all this cheap sensation\n\nWhy don't we go against the tide?\nAgainst all their advice we keep running\nWe keep on running\nIt's just a matter of time\n\nBefore it all echoes echoes and goes\nCrashing against the walls\nHold my hand and keep your eyes closed\nBefore it all echoes echoes and falls\nI suppose; it's just a matter of time\n\nSometimes it feels like it's meant to be broken\nSometimes we act like we've already chosen\nWe try to retrieve something stolen\nBy remembering how it used to be golden\n\nWhy don't we go against the tide?\nAgainst all their advice we keep running\nWe keep on running\nIt's just a matter of time\n\nBefore it all echoes echoes and goes\nCrashing against the walls\nHold my hand and keep your eyes closed\nBefore it all echoes echoes and falls\nI suppose; it's just a matter of time\n\nBefore it all echoes echoes and goes\nCrashing against the walls\nHold my hand and keep your eyes closed\nBefore it all echoes echoes and falls\nI suppose; it's just a matter of time,https://youtube.com/watch?v=Z2cZE2gCfWg,https://www.youtube.com/watch?v=6DGf9TMehi0,00:01:07
2018,Switzerland,Switzerland,Zibbz,Stones,32,1.0,,17.0,,,13.0,86.0,,,27.0,59.0,Corinne Gfeller;Laurell Barker;Stefan Gfeller,Corinne Gfeller;Laurell Barker,"Wild joker on the golden throne\nBlood diamond summer home\nWrong people with the right to know\nBut I can't do anything about it\n\nAll saying that life's hard\nBut we don't want it in our backyard\nWe should be further from the start\nBut I can't do anything about it\n\nWe so afraid, we fire away,\nWhat's a life worth?!\nWe so afraid, repeat the mistake,\nJust to come first!\n\nWe're the liars in the face of facts\nA different weapon but the same attack\nNo I ain't throwing stones, no I ain't throwing stones!\nEvery lesson lost in the past\nPardon me but I don't wanna go back\nNo I ain't throwing stones, no I ain't throwing stones!\n\nThink the boogieman 'll get me\nThink different is the enemy\nIt's been this way for centuries\nAnd I can't do anything about it\nCan't wait to light the cannon ball\nCan't face the mirror says it all\nSins of the fathers make us fall\nAnd I can't do anything about it\n\nWe're so afraid, we fire away,\nJust to come first!\n\nWe're the liars in the face of facts\nA different weapon but the same attack\nNo I ain't throwing stones, no I ain't throwing stones!\nEvery lesson lost in the past\nPardon me but I don't wanna go back\nNo I ain't throwing stones,\nOh because I know I ain't standing alone\n\nNo, I ain't standing alone,\nNo, I ain't standing alone, oh yeah yeah\nI ain't the only one who don't wanna throw stones!\n\nWe're the liars in the face of facts\nA different weapon but the same attack\nNo I ain't throwing stones, no I ain't throwing stones!\nEvery lesson lost in the past\nPardon me but I don't wanna go back\nNo I ain't throwing stones, no I ain't throwing stones!",https://youtube.com/watch?v=wJGTVsluHkw,https://www.youtube.com/watch?v=YLWDqy1DnP0,00:01:11
2018,Poland,Poland,Gromee feat. Lukas Meijer,Light Me Up,33,2.0,,11.0,,,14.0,81.0,,,60.0,21.0,Christian Rabb;Andrzej Gromala;Lukas Meijer;Mahan Moin,,A part of me is feeling weak\nI took a chance\nBut now it feels so hard to breathe\n\nA lip of faith\nHaunting me\nWhat happen to the word\nThat's only you and me\n\nI wanna feel alive\nWhen I'm running through my life\nSo help me to ignite\nThis spark I feel inside\nSo help me now\n\nLight Me Up\nLight Me Up\nMy baby\nLight Me Up\nTell me where to go\nLight Me Up\nLight Me Up\nMy baby\nLight Me Up\nAnd tell me where to go\nTell me where to go\nAnd tell me where to go\n\nTell me where to go\nTell me where to go\n\nI am thinking now\nOf real life\nThey say I have to leave\nSo bring me back\nBack to the place\nWhere my heart\nCan finally reveal his face up\n\nI wanna feel alive\nWhen I'm running through my life\nSo help me to ignite\nThis spark I feel inside\nSo help me now\n\nLight Me Up\nLight Me Up\nMy baby\nLight Me Up\nTell me where to go\nLight Me Up\nLight Me Up\nMy baby\nLight Me Up\nAnd tell me where to go\nTell me where to go\nAnd tell me where to go\n\nTell me where to go\nTell me where to go,https://youtube.com/watch?v=oyoiCyP4Bkg,https://www.youtube.com/watch?v=OxhC7onQkPI,00:00:38
